,name,predicted_phrases
166,article999000124.txt,"Name_Calling,Labeling: gay black man,
Exaggeration,Minimisation: no one wants to be gay and black,
Name_Calling,Labeling: generation older than all of you,
Loaded_Language: uncomfortable territory,
Loaded_Language: disrespectful,
Loaded_Language: uncomfortable jokes"
167,article999000125.txt,"Doubt: AAA made the right decision to remove Patel from the stage due to the nature of his jokes,
Doubt: which contradicted the sensitive nature of the event itself,
Doubt: I really dislike when people who are older say that our generation needs to be exposed to the real world,
Doubt: While what some of the things that he said might have been a bit provoking to some of the audience, as someone who watches comedy a lot, none of them were jokes that I hadn’t heard before and none of them were jokes that elicited such a response in my experience,
Doubt: None of his remarks were offensive,
Doubt: AAA officials deemed inappropriate,
Doubt: He definitely wasn’t the most crass comedian I’ve ever heard but for the event it was inappropriate,
Doubt: Obviously the world is not a safe space but just accepting that it’s not and continuing to perpetuate the un-safeness of it… is saying that it can’t be changed,
Doubt: Patel pushed back on the officials’ remarks"
168,article999000133.txt,"Loaded_Language: absurdity,
Loaded_Language: spewing,
Loaded_Language: demonizing,
Loaded_Language: racist,
Loaded_Language: sexist,
Loaded_Language: fun,
Loaded_Language: colorblind,
Loaded_Language: Is Don Lemon colorblind? ,
Loaded_Language: Is the FBI racist (and maybe a bit sexist)? ,
Loaded_Language: again,
Loaded_Language: again,
Loaded_Language: fake news"
169,article999000135.txt,"Loaded_Language: busted through customs gates, and pushed at the Mexican border while committing all sorts of crimes against many they come in contact with along the way,
Loaded_Language: absolute hypocrite,
Loaded_Language: lying, fake news outlet,
Name_Calling,Labeling: hypocritical, lying, fake news outlet,
Loaded_Language: hypocrite,
Loaded_Language: hypocrisy,
Loaded_Language: hypocrisy,
Loaded_Language: incredibly,
Loaded_Language: hypocrite,
Name_Calling,Labeling: radicalized to the right,
Loaded_Language: useful idiot, propagandist snowflake,
Name_Calling,Labeling: propagandist snowflake,
Causal_Oversimplification: He just doesn't want white men here,
Loaded_Language: utterly insane,
Loaded_Language: demonizing white men,
Loaded_Language: lying, fake news outlet like CNN,
Name_Calling,Labeling: hypocrite,
Loaded_Language: demonizing,
Loaded_Language: demonizing,
Loaded_Language: demonizing,
Loaded_Language: demonizing,
Loaded_Language: demonizing,
Loaded_Language: hypocrisy,
Loaded_Language: hypocrite,
Loaded_Language: hypocrisy,
Loaded_Language: demonizing,
Loaded_Language: hypocrisy,
Name_Calling,Labeling: the biggest terror threat in this country,
Loaded_Language: peace"
170,article999000136.txt,"Name_Calling,Labeling: a racist, anti-semite ,
Name_Calling,Labeling: progressive,
Name_Calling,Labeling: racist,
Name_Calling,Labeling: cracker state,
Loaded_Language: crazy, crazy, crazies,
Exaggeration,Minimisation: utter racism ,
Name_Calling,Labeling: a Progressive,
Name_Calling,Labeling: useful idiot ,
Name_Calling,Labeling: crazy, crazy, crazies,
Loaded_Language: f***ed up state,
Name_Calling,Labeling: a part of the crazy, crazy, crazies,
Loaded_Language: completely undercut ,
Name_Calling,Labeling: a part of the crazy, crazy, crazies,
Loaded_Language: to appeal to white guilt,
Loaded_Language: That will never happen. ,
Loaded_Language: That will never happen. ,
Loaded_Language: That will never happen. ,
Loaded_Language: That’s not for them to know,
Loaded_Language: to appeal to white guilt,
Loaded_Language: utter racism ,
Loaded_Language: crazy, crazy, crazies,
Loaded_Language: crazy, crazy, crazies,
Loaded_Language: This is a f***ed up state,” ,
Name_Calling,Labeling: Gillum is a Progressive,
Name_Calling,Labeling: criminals ,
Name_Calling,Labeling: a Progressive,
Loaded_Language: to be kept confidential from the public,
Loaded_Language: Gillum is “a progressive” ,
Name_Calling,Labeling: the real Andrew Gillum ,
Loaded_Language: completely undercut ,
Name_Calling,Labeling: criminals ,
Loaded_Language: crazy, crazy, crazies,
Loaded_Language: crazy, crazy, crazies,
Loaded_Language: crazy, crazy, crazies,
Loaded_Language: to be kept confidential from the public,
Name_Calling,Labeling: the real Andrew Gillum ,
Loaded_Language: utter racism ,
Loaded_Language: crazy, crazy, crazies,
Name_Calling,Labeling: the real Andrew Gillum ,
Name_Calling,Labeling: a racist, anti-semite"
171,article999000142.txt,"Name_Calling,Labeling: They All Look The Same,
Loaded_Language: Disgusting,
Loaded_Language: blew it off,
Loaded_Language: childish,
Loaded_Language: mean, nasty and evil,
Name_Calling,Labeling: ""Crooked"" Hillary,
Loaded_Language: Can you imagine,
Loaded_Language: criminals,
Loaded_Language: racist,
Name_Calling,Labeling: every person with dark skin on the planet,
Loaded_Language: fawning over her,
Name_Calling,Labeling: all black people,
Name_Calling,Labeling: ""They all look the same."""
172,article999000149.txt,"Name_Calling,Labeling: hateful sad man,
Loaded_Language: poisonous lies,
Appeal_to_fear-prejudice: especially after the Pittsburgh synagogue massacre,
Loaded_Language: cruise to victory,
Loaded_Language: the Evil Doings Of Israel,
Repetition: evil doings of Israel,
Loaded_Language: hypnotized,
Loaded_Language: The Evil Doings Of Israel,
Loaded_Language: Palestinian terrorists,
Loaded_Language: apartheid,
Slogans: Make America great again,
Loaded_Language: poisonous lies"
173,article999000154.txt,"Loaded_Language: evil doings,
Exaggeration,Minimisation: Islamic Jew-hatred is in the Quran,
Flag-Waving: That’s all that matters to them,
Name_Calling,Labeling: a hijab-wearing, devout Muslim,
Name_Calling,Labeling: a Muslim and a leftist,
Flag-Waving: the Democrat leadership, and the Democrat base, thinks,
Exaggeration,Minimisation: mainstream in the Democrat Party today,
Loaded_Language: shameful,
Name_Calling,Labeling: Muslima State Rep Ilhan Omar"
174,article999000155.txt,"Exaggeration,Minimisation: the Left hates America,
Name_Calling,Labeling: Useful Idiots,
Loaded_Language: hysterical hyperbole,
Name_Calling,Labeling: American patriots,
Loaded_Language: mass murder plotting,
Exaggeration,Minimisation: the jihad threat,
Loaded_Language: jihad mass murder plotting,
Loaded_Language: evil deeds,
Loaded_Language: reaction to the evil deeds,
Loaded_Language: doubling down,
Doubt: Probably she thinks that if she disavows these words now, she will be thought of as “Islamophobic” by a significant portion of her base,
Name_Calling,Labeling: “right-wing extremists,”,
Loaded_Language: jihad,
Loaded_Language: jihad"
175,article999000158.txt,"Loaded_Language: flea-infested,
Exaggeration,Minimisation: totalitarian-minded individual,
Loaded_Language: pathological liar,
Loaded_Language: devil,
Name_Calling,Labeling: flea-infested political con man,
Loaded_Language: devil,
Loaded_Language: stalk and murder,
Loaded_Language: God damn,
Loaded_Language: failure,
Loaded_Language: God damn,
Loaded_Language: Murder and lying,
Doubt: Ellison is attempting to do that same,
Loaded_Language: God damn,
Loaded_Language: failure,
Loaded_Language: devil,
Loaded_Language: stalk and murder,
Loaded_Language: failure,
Loaded_Language: flea-infested,
Loaded_Language: flea-infested,
Loaded_Language: God damn,
Loaded_Language: God damn,
Name_Calling,Labeling: totalitarian-minded individual,
Loaded_Language: stalk and murder,
Name_Calling,Labeling: flea-infested political con man,
Loaded_Language: God damn,
Loaded_Language: God damn,
Loaded_Language: stalk and murder,
Loaded_Language: God damn,
Loaded_Language: God damn,
Loaded_Language: stalk and murder,
Loaded_Language: God damn,
Loaded_Language: God damn,
Loaded_Language: God damn,
Loaded_Language: God damn,
Loaded_Language: stalk and murder"
